id,block,model,method,trial_id,task_trial_id,luminance,pupilDiameter,pupil_lum_base,adj_pupil,total_time,target_source,creation_method,IPA,discomfort,seq,scaled_tepr,scaled_ipa,scaled_time,scaled_seq,scaled_discomfort
108,0,0,0,3,7.0,0.2243562489748001,4.866457939147949,3.8315773010253906,1.0348811149597168,37.0822,1,2,0.24284615695956613,2,0,1.9794886774344802,1.2615707252651818,-1.0767430692542326,-0.77705717797081,-0.20132792781161168
108,0,0,1,1,5.0,0.22551143169403076,4.359482765197754,3.82914662361145,0.5303362011909485,61.0043,2,3,0.09838936607731437,1,0,0.24231957014418398,-1.3422820885728721,-0.22421539105280583,-0.77705717797081,-0.5954769695836403
108,0,1,0,2,6.0,0.24223928153514862,4.650882720947266,3.771303176879883,0.8795796632766724,67.7005,1,2,0.14775675691649381,1,0,1.4447793248697585,-0.4524283214819288,0.014421511174523626,-0.77705717797081,-0.5954769695836403
108,0,1,1,3,7.0,0.256184846162796,4.437137126922607,3.7466788291931152,0.6904584169387817,96.4316,2,3,0.19707601429319727,1,0,0.7936270137377734,0.4365578335643164,1.0383306987112788,-0.77705717797081,-0.5954769695836403
108,0,2,0,0,4.0,0.22350488603115082,4.658904075622559,3.852900266647339,0.8060040473937988,88.0356,1,2,0.22723631781725884,1,1,1.1914554215390005,0.9802013045130138,0.7391169011692913,0.3906287435204613,-0.5954769695836403
108,0,2,1,2,6.0,0.20634740591049194,4.892882823944092,3.900495767593384,0.9923869967460632,65.4248,2,3,0.15289841887745037,2,0,1.8331796623442356,-0.3597491827368793,-0.06667911282098628,-0.77705717797081,-0.20132792781161168
108,0,3,0,1,5.0,0.19597695767879486,5.205173015594482,3.936819314956665,1.2683532238006592,97.341,1,2,0.10275422422615794,2,1,2.7833428514124967,-1.263604941562633,1.0707395871682441,0.3906287435204613,-0.20132792781161168
108,0,3,1,0,4.0,0.22378265857696533,4.837308406829834,3.8289482593536377,1.008360505104065,69.0327,2,3,0.1738850706625456,1,0,1.8881771154892713,0.018537998986562786,0.06189800249008292,-0.77705717797081,-0.5954769695836403
109,1,0,0,0,4.0,0.24427944421768188,3.273621082305908,2.8609535694122314,0.4126676917076111,29.7078,1,3,0.10634790654145973,0,0,-0.16281799837965533,-1.198828341227063,-1.3395494328313686,-0.77705717797081,-0.9896260113556687
109,1,0,1,1,5.0,0.24046878516674042,3.1067075729370117,2.864626407623291,0.2420806884765625,67.6885,2,2,0.14777946574767542,0,0,-0.7501561402006999,-0.45201899178818394,0.013993859248546497,-0.77705717797081,-0.9896260113556687
109,1,1,0,1,5.0,0.22736352682113647,3.1282427310943604,2.89433217048645,0.2339106947183609,41.9572,1,3,0.14307720923134154,0,0,-0.7782857682599509,-0.5367777891189685,-0.90300947432603,-0.77705717797081,-0.9896260113556687
109,1,1,1,3,7.0,0.2411663681268692,3.1910502910614014,2.8686747550964355,0.32237571477890015,94.1328,2,2,0.10625795606446033,0,0,-0.4736970275330636,-1.2004497105044125,0.956406844758263,-0.77705717797081,-0.9896260113556687
109,1,2,0,3,7.0,0.22572214901447296,3.212181568145752,2.898765802383423,0.3134157359600067,45.5113,1,3,0.15388640105873844,0,1,-0.504546606988522,-0.3419406728907364,-0.7763496651497583,0.3906287435204613,-0.9896260113556687
109,1,2,1,2,6.0,0.21885229647159576,3.3642096519470215,2.9084651470184326,0.4557444751262665,62.5584,2,2,0.09594350846221744,0,0,-0.014502842772679615,-1.3863689964601484,-0.1688309028727198,-0.77705717797081,-0.9896260113556687
109,1,3,0,2,6.0,0.2229730635881424,3.058166265487671,2.8960580825805664,0.16210836172103882,48.5321,1,3,0.1889954263106833,0,0,-1.025504184917072,0.2909041635136962,-0.6686954203171194,-0.77705717797081,-0.9896260113556687
109,1,3,1,0,4.0,0.22208966314792633,3.1156229972839355,2.895998239517212,0.21962511539459229,50.1868,2,2,0.09966949595142507,0,0,-0.8274716115887951,-1.319207577818315,-0.6097257834909252,-0.77705717797081,-0.9896260113556687
110,2,0,0,0,4.0,0.23430122435092926,3.434352397918701,2.82511830329895,0.6092342734336853,60.8377,2,2,0.1808752388375313,5,1,0.5139689119263793,0.1445367073925512,-0.23015262529178818,0.3906287435204613,0.981119197504474
110,2,0,1,2,6.0,0.2449798285961151,3.327956199645996,2.806455373764038,0.521500825881958,47.5109,1,3,0.1474022459890796,6,0,0.21189900575191678,-0.4588184279646087,-0.7050885992177718,-0.77705717797081,1.3752682392765025
110,2,1,0,1,5.0,0.23333394527435303,3.5409440994262695,2.8637166023254395,0.677227258682251,76.1525,2,2,0.1050835479883725,5,0,0.748071585965791,-1.221618571828544,0.31563101770440427,-0.77705717797081,0.981119197504474
110,2,1,1,0,4.0,0.26985815167427063,3.499812126159668,2.7942934036254883,0.7055187821388245,39.7813,1,3,0.12575895529520656,5,0,0.8454804770391877,-0.8489416131037042,-0.9805534598038301,-0.77705717797081,0.981119197504474
110,2,2,0,3,7.0,0.21515882015228271,3.716290235519409,2.850803852081299,0.8654860854148865,71.3101,2,2,0.14027547297382598,5,0,1.396254550554215,-0.587279456733269,0.14305921050843956,-0.77705717797081,0.981119197504474
110,2,2,1,1,5.0,0.2229788899421692,3.3459110260009766,2.838766098022461,0.5071447491645813,50.7543,1,3,0.179725020718301,5,0,0.16247043696696664,0.12380387324890345,-0.5895014111582575,-0.77705717797081,0.981119197504474
110,2,3,0,2,6.0,0.22288857400417328,3.4908463954925537,2.8352818489074707,0.6555644273757935,43.3452,2,2,0.1384900887259835,5,0,0.6734855574576021,-0.6194612445823159,-0.8535444015546773,-0.77705717797081,0.981119197504474
110,2,3,1,3,7.0,0.21786855161190033,3.4624667167663574,2.8418684005737305,0.6205980181694031,42.423,1,3,0.11801108832185873,6,0,0.5530947573353943,-0.988597942837894,-0.8864094520660183,-0.77705717797081,1.3752682392765025
111,3,0,0,3,7.0,0.23763875663280487,3.369537353515625,3.0752322673797607,0.2943052351474762,46.2118,2,3,0.30769636522679417,0,0,-0.5703448555297586,2.4305043298628735,-0.7513854839708444,-0.77705717797081,-0.9896260113556687
111,3,0,1,2,6.0,0.22607547044754028,3.6969101428985596,3.0837576389312744,0.6131526231765747,43.1012,1,2,0.30177186511261894,2,0,0.5274599529400756,2.323714429584296,-0.8622399907162118,-0.77705717797081,-0.20132792781161168
111,3,1,0,2,6.0,0.2793109714984894,3.46063232421875,3.059471607208252,0.40116047859191895,55.2735,2,3,0.23528772974489381,0,0,-0.20243781138355266,1.1253290723050462,-0.42844769583527637,-0.77705717797081,-0.9896260113556687
111,3,1,1,0,4.0,0.23421375453472137,3.795135974884033,3.085141897201538,0.7099944353103638,46.999199,1,2,0.2341516579001705,4,1,0.860890336919585,1.1048512266354977,-0.7233244257323065,0.3906287435204613,0.5869701557324454
111,3,2,0,0,4.0,0.21674256026744843,3.689967632293701,3.0895698070526123,0.6003977656364441,45.7672,2,3,0.22069744807540792,2,0,0.48354444832999793,0.8623373102164957,-0.7672299878282962,-0.77705717797081,-0.20132792781161168
111,3,2,1,1,5.0,0.2150219827890396,3.8383474349975586,3.1173770427703857,0.7209700345993042,53.8316,1,2,0.27881766440018885,1,0,0.8986797814237919,1.9099619175048659,-0.4798336385074763,-0.77705717797081,-0.5954769695836403
111,3,3,0,1,5.0,0.23313355445861816,3.5700254440307617,3.076359987258911,0.49366557598114014,43.591,2,3,0.11476286549103587,1,0,0.11606108349398506,-1.0471475901501153,-0.8447846646042458,-0.77705717797081,-0.5954769695836403
111,3,3,1,3,7.0,0.2003871351480484,3.837322473526001,3.107332706451416,0.7299903035163879,46.0938,1,2,0.17368725005319172,1,0,0.9297369421930116,0.014972256267543508,-0.7555907279096191,-0.77705717797081,-0.5954769695836403
112,0,0,0,3,7.0,0.22269326448440552,3.3350956439971924,2.9370672702789307,0.3980284631252289,57.5276,1,2,0.2434545505133413,4,1,-0.21322147080377804,1.2725370997585048,-0.34811684530652526,0.3906287435204613,0.5869701557324454
112,0,0,1,1,5.0,0.21700270473957062,3.4303994178771973,2.954505681991577,0.47589364647865295,50.165,2,3,0.19943161988333252,5,2,0.054871591605041584,0.4790179367322314,-0.6105026844897836,1.5583146650117328,0.981119197504474
112,0,1,0,2,6.0,0.2504063844680786,3.3240513801574707,2.892237663269043,0.4318135380744934,64.9574,1,2,0.18479819267367567,5,1,-0.09689805362580355,0.21524847056004068,-0.08333615533779479,0.3906287435204613,0.981119197504474
112,0,1,1,3,7.0,0.2419487088918686,3.4023373126983643,2.915769577026367,0.48656755685806274,86.0037,2,3,0.12793628307879829,5,1,0.09162230865536519,-0.8096949910423412,0.6667047388032161,0.3906287435204613,0.981119197504474
112,0,2,0,0,4.0,0.20666652917861938,3.519294023513794,2.990865707397461,0.528428316116333,54.8857,1,2,0.20773256132359635,4,3,0.23575064253945305,0.6286435070825657,-0.44226798057643674,2.726000586503004,0.5869701557324454
112,0,2,1,2,6.0,0.1587277054786682,3.9656355381011963,3.141868829727173,0.8237665891647339,62.7255,2,3,0.07974125557391376,5,1,1.2526125910780503,-1.6784167535511485,-0.16287584980348857,0.3906287435204613,0.981119197504474
112,0,3,0,1,5.0,0.21353359520435333,3.5394322872161865,2.9497883319854736,0.5896434783935547,37.4271,1,2,0.21388029654503116,5,2,0.44651699039820414,0.7394572497754408,-1.0644516401484403,1.5583146650117328,0.981119197504474
112,0,3,1,0,4.0,0.1609230488538742,3.9805941581726074,3.1082448959350586,0.8723488450050354,75.9976,2,3,0.22375869861940884,5,2,1.419883317043437,0.9175167572620648,0.31011074409324973,1.5583146650117328,0.981119197504474
114,2,0,0,0,4.0,0.23480241000652313,3.987703800201416,3.8288559913635254,0.15884818136692047,45.7111,2,2,0.15320605557877964,1,0,-1.0367291213713212,-0.35420399039594586,-0.7692292605822393,-0.77705717797081,-0.5954769695836403
114,2,0,1,2,6.0,0.23376788198947906,3.8705692291259766,3.8312997817993164,0.03926897421479225,64.2913,1,3,0.21783577050067993,0,0,-1.4484453013785303,0.8107551924098885,-0.10707440099557443,-0.77705717797081,-0.9896260113556687
114,2,1,0,1,5.0,0.25332891941070557,4.081943035125732,3.8011159896850586,0.2808269262313843,55.4282,2,2,0.12633714330061202,1,0,-0.6167512332943372,-0.8385196976256732,-0.42293454975622147,-0.77705717797081,-0.5954769695836403
114,2,1,1,0,4.0,0.2531780004501343,3.972012996673584,3.7985172271728516,0.17349554598331451,65.1808,1,3,0.10743149707325908,0,0,-0.9862976362439575,-1.1792964781831592,-0.07537470198252091,-0.77705717797081,-0.9896260113556687
114,2,2,0,3,7.0,0.22346782684326172,4.0605597496032715,3.8502163887023926,0.21034295856952667,56.6625,2,2,0.1059322033898305,0,0,-0.8594304633094125,-1.2063214456666695,-0.3789469854034253,-0.77705717797081,-0.9896260113556687
114,2,2,1,1,5.0,0.238202765583992,3.8977839946746826,3.8225977420806885,0.07518664747476578,42.878599,1,3,0.11666542223549616,0,0,-1.32477925958474,-1.0128537525098513,-0.8701729695807477,-0.77705717797081,-0.9896260113556687
114,2,3,0,2,6.0,0.2265012115240097,3.918142080307007,3.8442611694335938,0.07388059794902802,51.6867,2,2,0.09677581688467032,0,0,-1.3292760423820444,-1.3713665267628148,-0.5562728565098356,-0.77705717797081,-0.9896260113556687
114,2,3,1,3,7.0,0.2149319350719452,4.245233058929443,3.8671209812164307,0.3781120479106903,36.827,1,3,0.1358514762979929,0,0,-0.28179451612540646,-0.6670225835355786,-1.085837800213346,-0.77705717797081,-0.9896260113556687
116,0,0,0,3,7.0,0.22731874883174896,3.6411051750183105,3.146599292755127,0.49450576305389404,56.1285,1,2,0.3029973567936463,0,0,0.11895388250414743,2.3458040796622854,-0.39797749610940686,-0.77705717797081,-0.9896260113556687
116,0,0,1,1,5.0,0.23197832703590393,3.50482177734375,3.130420446395874,0.374401718378067,65.3236,2,3,0.2909531977433241,0,0,-0.2945693349097139,2.128706515456686,-0.07028564406339347,-0.77705717797081,-0.9896260113556687
116,0,1,0,2,6.0,0.2590903341770172,3.5712597370147705,3.0882651805877686,0.4829946756362915,52.5762,1,2,0.342510717731209,0,0,0.07932073011775433,3.058037650912913,-0.5245731574967821,-0.77705717797081,-0.9896260113556687
116,0,1,1,3,7.0,0.2544057071208954,3.3724186420440674,3.1011159420013428,0.2713027894496918,57.3157,2,3,0.19198882974081508,0,0,-0.6495432320624508,0.3448606573337366,-0.3556684655660711,-0.77705717797081,-0.9896260113556687
116,0,2,0,0,4.0,0.17748604714870453,4.152865886688232,3.2539498805999756,0.8989161849021912,128.7943,1,2,0.1630800699846472,0,0,1.511355772463672,-0.17622357121611945,2.1916616141129075,-0.77705717797081,-0.9896260113556687
116,0,2,1,2,6.0,0.20509830117225647,3.718489646911621,3.1916556358337402,0.5268340706825256,55.318,2,3,0.16275923929948424,0,0,0.23026158925307302,-0.18200658686547078,-0.42686181994311123,-0.77705717797081,-0.9896260113556687
116,0,3,0,1,5.0,0.2136879712343216,3.616974115371704,3.168503522872925,0.4484702944755554,45.4561,1,2,0.24211157033806632,0,0,-0.039548149072319266,1.248329703990113,-0.778316864009253,-0.77705717797081,-0.9896260113556687
116,0,3,1,0,4.0,0.22901701927185059,3.6894617080688477,3.1339480876922607,0.5555135607719421,50.8313,2,3,0.23617584078599319,0,0,0.32900626556747037,1.1413373916041518,-0.5867573112999044,-0.77705717797081,-0.9896260113556687
117,1,0,0,0,4.0,0.23662184178829193,4.390965461730957,4.190004348754883,0.20096085965633392,49.8868,1,3,0.18048840161476956,3,3,-0.8917334197931038,0.13756391514904598,-0.620417081640353,2.726000586503004,0.19282111396041687
117,1,0,1,1,5.0,0.24233666062355042,4.057290554046631,4.177315711975098,-0.1200249046087265,59.0388,2,2,0.1863907631515628,2,2,-1.9969007465155333,0.24395476463424548,-0.2942612127618073,1.5583146650117328,-0.20132792781161168
117,1,1,0,1,5.0,0.23913921415805817,4.310678958892822,4.187657833099365,0.12302107363939285,38.138,1,3,0.157464196578303,2,2,-1.1600833422729433,-0.2774504341552729,-1.0391168273003462,1.5583146650117328,-0.20132792781161168
117,1,1,1,3,7.0,0.2379119098186493,4.427196025848389,4.196881294250488,0.23031571507453918,114.8677,2,2,0.07841264918006506,3,4,-0.790663432583105,-1.7023650600030484,1.6953501714201682,3.8936865079942753,0.19282111396041687
117,1,2,1,2,6.0,0.21802350878715515,4.479143142700195,4.231109619140625,0.24803373217582703,95.3204,2,2,0.14690466621685858,2,4,-0.7296595633321221,-0.46778736934904463,0.9987301303657982,3.8936865079942753,-0.20132792781161168
117,1,3,0,2,6.0,0.21304941177368164,4.496549129486084,4.2451934814453125,0.2513553202152252,37.9264,1,3,0.18467561727825077,1,1,-0.7182231976653146,0.2130390328012814,-1.0466577562617425,0.3906287435204613,-0.5954769695836403
117,1,3,1,0,4.0,0.23706170916557312,4.261087417602539,4.185685634613037,0.07540194690227509,68.3243,2,2,0.19067622590145852,1,1,-1.3240379747078543,0.3212007990488527,0.036652283793233535,0.3906287435204613,-0.5954769695836403
118,2,0,0,0,4.0,0.21851831674575806,4.518363952636719,4.124880313873291,0.3934841454029083,76.7299,2,2,0.2607289982791886,1,1,-0.22886774558625456,1.583911311714132,0.33620820287600295,0.3906287435204613,-0.5954769695836403
118,2,0,1,2,6.0,0.22464953362941742,4.238241672515869,4.101437568664551,0.13680444657802582,55.0296,1,3,0.1999770935329226,0,0,-1.1126266164001148,0.48885017160803823,-0.43713972123076106,-0.77705717797081,-0.9896260113556687
118,2,1,0,1,5.0,0.22235657274723053,4.625856399536133,4.125757217407227,0.5000987648963928,102.4959,2,2,0.18541397084511688,1,0,0.1382108202963286,0.22634795376615854,1.2544481632698634,-0.77705717797081,-0.5954769695836403
118,2,1,1,0,4.0,0.25687846541404724,4.311548233032227,4.016106128692627,0.2954421639442444,83.9813,1,3,0.1667468639679084,0,0,-0.5664303624310538,-0.11012912336934694,0.5946311342118735,-0.77705717797081,-0.9896260113556687
118,2,2,0,3,7.0,0.20367850363254547,4.867384433746338,4.165006637573242,0.7023778557777405,102.0285,2,2,0.16665457604056175,0,0,0.834666137039222,-0.11179262549920323,1.2377911207530543,-0.77705717797081,-0.9896260113556687
118,2,2,1,1,5.0,0.18962985277175903,4.38112735748291,4.222704887390137,0.15842179954051971,61.3146,1,3,0.2120966899864258,0,0,-1.0381971717202996,0.7073075050106542,-0.2131570250002477,-0.77705717797081,-0.9896260113556687
118,2,3,0,2,6.0,0.21849378943443298,4.33339786529541,4.1203227043151855,0.21307498216629028,82.3275,2,2,0.23084895309999767,0,0,-0.8500239925212422,1.0453195346002218,0.5356935712801275,-0.77705717797081,-0.9896260113556687
118,2,3,1,3,7.0,0.20692628622055054,4.317895889282227,4.153027057647705,0.16486893594264984,67.8561,1,3,0.16216176373031024,0,0,-1.015999413140971,-0.19277616323838986,0.01996673114802661,-0.77705717797081,-0.9896260113556687
119,3,0,0,3,7.0,0.24964268505573273,3.0336077213287354,3.024240732192993,0.009366840124130249,47.8431,2,3,0.250934731876239,0,0,-1.5513995918030223,1.4073683608632614,-0.6932497684003054,-0.77705717797081,-0.9896260113556687
119,3,0,1,2,6.0,0.2232314944267273,3.2860405445098877,3.063786745071411,0.22225411236286163,56.0176,1,2,0.23216358603446738,0,1,-0.818419865764378,1.0690159675936235,-0.40192971265864536,0.3906287435204613,-0.9896260113556687
119,3,1,0,2,6.0,0.24682529270648956,3.064823865890503,3.032139778137207,0.032684098929166794,59.6597,2,3,0.23474729453743046,0,0,-1.4711173006582423,1.1155876560167828,-0.27213378935854143,-0.77705717797081,-0.9896260113556687
119,3,1,1,0,4.0,0.2406584918498993,3.2476437091827393,3.037316083908081,0.21032777428627014,41.1802,1,2,0.3173161884955795,0,0,-0.8594827434277326,2.6039029200853916,-0.9306999365330482,-0.77705717797081,-0.9896260113556687
119,3,2,0,0,4.0,0.208867609500885,3.190434455871582,3.08593487739563,0.10449957102537155,30.6506,2,3,0.29383245673317077,0,0,-1.2238536455375997,2.180605540602494,-1.3059502465137667,-0.77705717797081,-0.9896260113556687
119,3,2,1,1,5.0,0.2309556007385254,3.104635000228882,3.0520076751708984,0.05262761190533638,49.1316,1,2,0.24523277699553062,0,0,-1.4024509566171195,1.3045898679323744,-0.6473306428485128,-0.77705717797081,-0.9896260113556687
119,3,3,0,1,5.0,0.23113860189914703,3.1094613075256348,3.0522279739379883,0.0572332963347435,66.1794,2,3,0.24184930067763152,0,0,-1.3865933937117074,1.2436022585779818,-0.03978693420912554,-0.77705717797081,-0.9896260113556687
119,3,3,1,3,7.0,0.20720016956329346,3.288144588470459,3.0884063243865967,0.19973845779895782,37.9647,1,2,0.2636317380976861,0,0,-0.8959422001917925,1.6362335819104517,-1.0452928338646656,-0.77705717797081,-0.9896260113556687
120,0,0,0,3,7.0,0.23289984464645386,2.969465732574463,2.3441076278686523,0.6253582239151001,42.8242,1,2,0.18691326757101534,0,0,0.5694843435547897,0.2533729760905922,-0.8721116226741836,-0.77705717797081,-0.9896260113556687
120,0,0,1,1,5.0,0.1708366572856903,3.3916327953338623,2.451742172241211,0.9398908019065857,73.4099,2,3,0.17719548614944666,4,2,1.6524330817390707,0.07820867717272371,0.21789117002233446,1.5583146650117328,0.5869701557324454
120,0,1,0,2,6.0,0.24668961763381958,3.0627248287200928,2.334591865539551,0.7281326651573181,38.2487,1,2,0.10464410539754296,1,0,0.9233410161181875,-1.229539582808114,-1.0351717382832073,-0.77705717797081,-0.5954769695836403
120,0,1,1,3,7.0,0.20847144722938538,3.1327147483825684,2.40230393409729,0.7304108738899231,77.274099,2,3,0.09061254077564336,4,1,0.9311849834682462,-1.4824603960156062,0.3556021820814048,0.3906287435204613,0.5869701557324454
120,0,2,0,0,4.0,0.19725386798381805,3.1733691692352295,2.4161596298217773,0.7572097778320312,55.6393,1,2,0.1078785503280407,1,0,1.0234547235191906,-1.1712382839765094,-0.415411439625074,-0.77705717797081,-0.5954769695836403
120,0,2,1,2,6.0,0.1763395369052887,3.2889938354492188,2.446389675140381,0.842604398727417,54.7077,2,3,0.05485985136637603,5,2,1.3174719523128529,-2.1269073642199685,-0.44861148414509716,1.5583146650117328,0.981119197504474
120,0,3,0,1,5.0,0.20864495635032654,2.965902090072632,2.3804681301116943,0.5854337811470032,53.052,1,2,0.16971237523783303,0,0,0.4320228278208249,-0.056675389436161176,-0.5076167586317896,-0.77705717797081,-0.9896260113556687
120,0,3,1,0,4.0,0.15815195441246033,3.5843825340270996,2.473088026046753,1.1112946271896362,81.5603,2,3,0.07358469045986751,0,3,2.242583575832765,-1.7893896562293854,0.5083523581459906,2.726000586503004,-0.9896260113556687
121,1,0,0,0,4.0,0.21992719173431396,3.086376667022705,2.9980812072753906,0.08829550445079803,41.2241,1,3,0.14562081795213444,1,0,-1.2796449202044275,-0.4909289045875501,-0.9291354432371819,-0.77705717797081,-0.5954769695836403
121,1,0,1,1,5.0,0.2164672315120697,3.2390968799591064,3.0053470134735107,0.2337496280670166,60.4608,2,2,0.21509717428496736,2,1,-0.7788403274345544,0.7613916324228617,-0.24358445953351934,0.3906287435204613,-0.20132792781161168
121,1,1,0,1,5.0,0.2673466205596924,2.961991548538208,2.930539846420288,0.03145220875740051,45.4794,1,3,0.2199919922914806,0,0,-1.4753587497177163,0.8496213761520681,-0.7774865065196475,-0.77705717797081,-0.9896260113556687
121,1,1,1,3,7.0,0.2513844072818756,3.017521858215332,2.9574291706085205,0.06009272485971451,80.1066,2,2,0.137357320083763,0,1,-1.3767482624606948,-0.639879549588673,0.45654589107991306,0.3906287435204613,-0.9896260113556687
121,1,2,0,3,7.0,0.1925802230834961,3.090252637863159,3.0440566539764404,0.04619599133729935,43.4015,1,3,0.1383141806613723,1,0,-1.424595293534818,-0.6226320107762572,-0.8515380012686345,-0.77705717797081,-0.5954769695836403
